IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP41;IP_PROP29;IP_PROP30;IP_PROP31;IP_PROP40;IP_PROP36;IP_PROP32;IP_PROP42;IP_PROP43;IC_GROUP0;IC_GROUP1;IC_GROUP2
358;Фракционирование ВАО: достижения и проблемы;358;Y;28.06.2021 12:00:00;;/upload/iblock/753/ulstgfrlcbug7tn54cdqe29otdim05y0.png;Семинар «Фракционирование ВАО: достижения и проблемы»;text;/upload/iblock/753/ulstgfrlcbug7tn54cdqe29otdim05y0.png;;text;fraktsionirovanie-vao-dostizheniya-i-problemy;500;;;АО «Радиевый институт», СПб;;;;;;;;;;
359;Моделирование в материаловедении;359;Y;25.03.2021 12:00:00;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;25 марта 2021 года состоялся научный семинар «Моделирование в материаловедении» под руководством А.В. Дуба. На семинаре спикеры и эксперты из Госкорпорации «Росатом», Российской академии наук, НИЦ «Курчатовский институт», Сколтеха, а также крупнейших российских ВУЗов и научных центров рассмотрели пути развития цифрового моделирования материалов в России.;text;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;"<p>
	 В ходе открытой дискуссии участники обсудили такие вопросы, как:
</p>
<ul>
	<li>Модели, методы и инструменты моделирования свойств веществ и материалов. </li>
	<li>Связь, соответствие и перенос моделируемых характеристик на различных уровнях моделирования систем.</li>
	<li>Возможные пути консолидации работы научных групп в России в рамках развития масштабного многоуровневого моделирования в материаловедении.</li>
</ul>
<p>
	 Как отметил первый заместитель генерального директора АО «Наука и инновации» А.В.Дуб: «Тема, которую мы обсуждали, не просто интересная, а действительно очень актуальная, что подтверждается количеством участников семинара – более 260 человек в пике трансляции. Росатом очень заинтересован в развитии задач, связанных с моделированием в материаловедении. Например, Госкорпорация «Росатом» и ФГУП «ВНИИА» им. Н.Л. Духова выполняют совместную работу, в рамках которой финансируются исследования, но при этом одним из ключевых результатов является то, что сформулирован код. Я бы хотел поблагодарить всех участников за то, что мы в ходе семинара решили одну из важных задач – сформулировали единый подход по масштабности и критериальности. Теперь нам важно сформулировать технические задания: для этого мы планируем привлечь и консолидировать группы исследователей как из Росатома, так и специалистов из внешних организаций. Все заинтересованные участники могут связаться как непосредственно со мной, так и с модератором семинара А.В. Янилкиным или с организаторами (по e-mail: <a href=""mailto:IvASafonov@rosatom.ru"">IvASafonov@rosatom.ru</a>)
</p>";html;modelirovanie-v-materialovedenii;500;;;ЧУ «Наука и инновации», Москва;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;339;;;/upload/iblock/528/6ks3vv32gzvbt031tw70gz6v2ql5v2cq.pdf;;;;
359;Моделирование в материаловедении;359;Y;25.03.2021 12:00:00;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;25 марта 2021 года состоялся научный семинар «Моделирование в материаловедении» под руководством А.В. Дуба. На семинаре спикеры и эксперты из Госкорпорации «Росатом», Российской академии наук, НИЦ «Курчатовский институт», Сколтеха, а также крупнейших российских ВУЗов и научных центров рассмотрели пути развития цифрового моделирования материалов в России.;text;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;"<p>
	 В ходе открытой дискуссии участники обсудили такие вопросы, как:
</p>
<ul>
	<li>Модели, методы и инструменты моделирования свойств веществ и материалов. </li>
	<li>Связь, соответствие и перенос моделируемых характеристик на различных уровнях моделирования систем.</li>
	<li>Возможные пути консолидации работы научных групп в России в рамках развития масштабного многоуровневого моделирования в материаловедении.</li>
</ul>
<p>
	 Как отметил первый заместитель генерального директора АО «Наука и инновации» А.В.Дуб: «Тема, которую мы обсуждали, не просто интересная, а действительно очень актуальная, что подтверждается количеством участников семинара – более 260 человек в пике трансляции. Росатом очень заинтересован в развитии задач, связанных с моделированием в материаловедении. Например, Госкорпорация «Росатом» и ФГУП «ВНИИА» им. Н.Л. Духова выполняют совместную работу, в рамках которой финансируются исследования, но при этом одним из ключевых результатов является то, что сформулирован код. Я бы хотел поблагодарить всех участников за то, что мы в ходе семинара решили одну из важных задач – сформулировали единый подход по масштабности и критериальности. Теперь нам важно сформулировать технические задания: для этого мы планируем привлечь и консолидировать группы исследователей как из Росатома, так и специалистов из внешних организаций. Все заинтересованные участники могут связаться как непосредственно со мной, так и с модератором семинара А.В. Янилкиным или с организаторами (по e-mail: <a href=""mailto:IvASafonov@rosatom.ru"">IvASafonov@rosatom.ru</a>)
</p>";html;modelirovanie-v-materialovedenii;500;;;ЧУ «Наука и инновации», Москва;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;339;;;/upload/iblock/ad5/vaynnc6rlpuitmk238yy7n8dgfn91g4m.pdf;;;;
359;Моделирование в материаловедении;359;Y;25.03.2021 12:00:00;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;25 марта 2021 года состоялся научный семинар «Моделирование в материаловедении» под руководством А.В. Дуба. На семинаре спикеры и эксперты из Госкорпорации «Росатом», Российской академии наук, НИЦ «Курчатовский институт», Сколтеха, а также крупнейших российских ВУЗов и научных центров рассмотрели пути развития цифрового моделирования материалов в России.;text;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;"<p>
	 В ходе открытой дискуссии участники обсудили такие вопросы, как:
</p>
<ul>
	<li>Модели, методы и инструменты моделирования свойств веществ и материалов. </li>
	<li>Связь, соответствие и перенос моделируемых характеристик на различных уровнях моделирования систем.</li>
	<li>Возможные пути консолидации работы научных групп в России в рамках развития масштабного многоуровневого моделирования в материаловедении.</li>
</ul>
<p>
	 Как отметил первый заместитель генерального директора АО «Наука и инновации» А.В.Дуб: «Тема, которую мы обсуждали, не просто интересная, а действительно очень актуальная, что подтверждается количеством участников семинара – более 260 человек в пике трансляции. Росатом очень заинтересован в развитии задач, связанных с моделированием в материаловедении. Например, Госкорпорация «Росатом» и ФГУП «ВНИИА» им. Н.Л. Духова выполняют совместную работу, в рамках которой финансируются исследования, но при этом одним из ключевых результатов является то, что сформулирован код. Я бы хотел поблагодарить всех участников за то, что мы в ходе семинара решили одну из важных задач – сформулировали единый подход по масштабности и критериальности. Теперь нам важно сформулировать технические задания: для этого мы планируем привлечь и консолидировать группы исследователей как из Росатома, так и специалистов из внешних организаций. Все заинтересованные участники могут связаться как непосредственно со мной, так и с модератором семинара А.В. Янилкиным или с организаторами (по e-mail: <a href=""mailto:IvASafonov@rosatom.ru"">IvASafonov@rosatom.ru</a>)
</p>";html;modelirovanie-v-materialovedenii;500;;;ЧУ «Наука и инновации», Москва;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;339;;;/upload/iblock/4bb/0wlsdg7y0vxraiwrk9aigb6egshwsbu9.pdf;;;;
359;Моделирование в материаловедении;359;Y;25.03.2021 12:00:00;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;25 марта 2021 года состоялся научный семинар «Моделирование в материаловедении» под руководством А.В. Дуба. На семинаре спикеры и эксперты из Госкорпорации «Росатом», Российской академии наук, НИЦ «Курчатовский институт», Сколтеха, а также крупнейших российских ВУЗов и научных центров рассмотрели пути развития цифрового моделирования материалов в России.;text;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;"<p>
	 В ходе открытой дискуссии участники обсудили такие вопросы, как:
</p>
<ul>
	<li>Модели, методы и инструменты моделирования свойств веществ и материалов. </li>
	<li>Связь, соответствие и перенос моделируемых характеристик на различных уровнях моделирования систем.</li>
	<li>Возможные пути консолидации работы научных групп в России в рамках развития масштабного многоуровневого моделирования в материаловедении.</li>
</ul>
<p>
	 Как отметил первый заместитель генерального директора АО «Наука и инновации» А.В.Дуб: «Тема, которую мы обсуждали, не просто интересная, а действительно очень актуальная, что подтверждается количеством участников семинара – более 260 человек в пике трансляции. Росатом очень заинтересован в развитии задач, связанных с моделированием в материаловедении. Например, Госкорпорация «Росатом» и ФГУП «ВНИИА» им. Н.Л. Духова выполняют совместную работу, в рамках которой финансируются исследования, но при этом одним из ключевых результатов является то, что сформулирован код. Я бы хотел поблагодарить всех участников за то, что мы в ходе семинара решили одну из важных задач – сформулировали единый подход по масштабности и критериальности. Теперь нам важно сформулировать технические задания: для этого мы планируем привлечь и консолидировать группы исследователей как из Росатома, так и специалистов из внешних организаций. Все заинтересованные участники могут связаться как непосредственно со мной, так и с модератором семинара А.В. Янилкиным или с организаторами (по e-mail: <a href=""mailto:IvASafonov@rosatom.ru"">IvASafonov@rosatom.ru</a>)
</p>";html;modelirovanie-v-materialovedenii;500;;;ЧУ «Наука и инновации», Москва;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;339;;;/upload/iblock/fc2/kffgo2x870wtvi66z826p0y0v6hb8agw.pdf;;;;
359;Моделирование в материаловедении;359;Y;25.03.2021 12:00:00;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;25 марта 2021 года состоялся научный семинар «Моделирование в материаловедении» под руководством А.В. Дуба. На семинаре спикеры и эксперты из Госкорпорации «Росатом», Российской академии наук, НИЦ «Курчатовский институт», Сколтеха, а также крупнейших российских ВУЗов и научных центров рассмотрели пути развития цифрового моделирования материалов в России.;text;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;"<p>
	 В ходе открытой дискуссии участники обсудили такие вопросы, как:
</p>
<ul>
	<li>Модели, методы и инструменты моделирования свойств веществ и материалов. </li>
	<li>Связь, соответствие и перенос моделируемых характеристик на различных уровнях моделирования систем.</li>
	<li>Возможные пути консолидации работы научных групп в России в рамках развития масштабного многоуровневого моделирования в материаловедении.</li>
</ul>
<p>
	 Как отметил первый заместитель генерального директора АО «Наука и инновации» А.В.Дуб: «Тема, которую мы обсуждали, не просто интересная, а действительно очень актуальная, что подтверждается количеством участников семинара – более 260 человек в пике трансляции. Росатом очень заинтересован в развитии задач, связанных с моделированием в материаловедении. Например, Госкорпорация «Росатом» и ФГУП «ВНИИА» им. Н.Л. Духова выполняют совместную работу, в рамках которой финансируются исследования, но при этом одним из ключевых результатов является то, что сформулирован код. Я бы хотел поблагодарить всех участников за то, что мы в ходе семинара решили одну из важных задач – сформулировали единый подход по масштабности и критериальности. Теперь нам важно сформулировать технические задания: для этого мы планируем привлечь и консолидировать группы исследователей как из Росатома, так и специалистов из внешних организаций. Все заинтересованные участники могут связаться как непосредственно со мной, так и с модератором семинара А.В. Янилкиным или с организаторами (по e-mail: <a href=""mailto:IvASafonov@rosatom.ru"">IvASafonov@rosatom.ru</a>)
</p>";html;modelirovanie-v-materialovedenii;500;;;ЧУ «Наука и инновации», Москва;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;339;;;/upload/iblock/996/lwl68efm8km6veqi1woomnn3rktc69hp.pdf;;;;
359;Моделирование в материаловедении;359;Y;25.03.2021 12:00:00;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;25 марта 2021 года состоялся научный семинар «Моделирование в материаловедении» под руководством А.В. Дуба. На семинаре спикеры и эксперты из Госкорпорации «Росатом», Российской академии наук, НИЦ «Курчатовский институт», Сколтеха, а также крупнейших российских ВУЗов и научных центров рассмотрели пути развития цифрового моделирования материалов в России.;text;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;"<p>
	 В ходе открытой дискуссии участники обсудили такие вопросы, как:
</p>
<ul>
	<li>Модели, методы и инструменты моделирования свойств веществ и материалов. </li>
	<li>Связь, соответствие и перенос моделируемых характеристик на различных уровнях моделирования систем.</li>
	<li>Возможные пути консолидации работы научных групп в России в рамках развития масштабного многоуровневого моделирования в материаловедении.</li>
</ul>
<p>
	 Как отметил первый заместитель генерального директора АО «Наука и инновации» А.В.Дуб: «Тема, которую мы обсуждали, не просто интересная, а действительно очень актуальная, что подтверждается количеством участников семинара – более 260 человек в пике трансляции. Росатом очень заинтересован в развитии задач, связанных с моделированием в материаловедении. Например, Госкорпорация «Росатом» и ФГУП «ВНИИА» им. Н.Л. Духова выполняют совместную работу, в рамках которой финансируются исследования, но при этом одним из ключевых результатов является то, что сформулирован код. Я бы хотел поблагодарить всех участников за то, что мы в ходе семинара решили одну из важных задач – сформулировали единый подход по масштабности и критериальности. Теперь нам важно сформулировать технические задания: для этого мы планируем привлечь и консолидировать группы исследователей как из Росатома, так и специалистов из внешних организаций. Все заинтересованные участники могут связаться как непосредственно со мной, так и с модератором семинара А.В. Янилкиным или с организаторами (по e-mail: <a href=""mailto:IvASafonov@rosatom.ru"">IvASafonov@rosatom.ru</a>)
</p>";html;modelirovanie-v-materialovedenii;500;;;ЧУ «Наука и инновации», Москва;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;339;;;/upload/iblock/5bf/nw3bm3ilm05fmy3p3wa24q35plwqboml.pdf;;;;
359;Моделирование в материаловедении;359;Y;25.03.2021 12:00:00;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;25 марта 2021 года состоялся научный семинар «Моделирование в материаловедении» под руководством А.В. Дуба. На семинаре спикеры и эксперты из Госкорпорации «Росатом», Российской академии наук, НИЦ «Курчатовский институт», Сколтеха, а также крупнейших российских ВУЗов и научных центров рассмотрели пути развития цифрового моделирования материалов в России.;text;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;"<p>
	 В ходе открытой дискуссии участники обсудили такие вопросы, как:
</p>
<ul>
	<li>Модели, методы и инструменты моделирования свойств веществ и материалов. </li>
	<li>Связь, соответствие и перенос моделируемых характеристик на различных уровнях моделирования систем.</li>
	<li>Возможные пути консолидации работы научных групп в России в рамках развития масштабного многоуровневого моделирования в материаловедении.</li>
</ul>
<p>
	 Как отметил первый заместитель генерального директора АО «Наука и инновации» А.В.Дуб: «Тема, которую мы обсуждали, не просто интересная, а действительно очень актуальная, что подтверждается количеством участников семинара – более 260 человек в пике трансляции. Росатом очень заинтересован в развитии задач, связанных с моделированием в материаловедении. Например, Госкорпорация «Росатом» и ФГУП «ВНИИА» им. Н.Л. Духова выполняют совместную работу, в рамках которой финансируются исследования, но при этом одним из ключевых результатов является то, что сформулирован код. Я бы хотел поблагодарить всех участников за то, что мы в ходе семинара решили одну из важных задач – сформулировали единый подход по масштабности и критериальности. Теперь нам важно сформулировать технические задания: для этого мы планируем привлечь и консолидировать группы исследователей как из Росатома, так и специалистов из внешних организаций. Все заинтересованные участники могут связаться как непосредственно со мной, так и с модератором семинара А.В. Янилкиным или с организаторами (по e-mail: <a href=""mailto:IvASafonov@rosatom.ru"">IvASafonov@rosatom.ru</a>)
</p>";html;modelirovanie-v-materialovedenii;500;;;ЧУ «Наука и инновации», Москва;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;339;;;/upload/iblock/eb3/610xetrtlrwdbsb5i305xu3l1ycolim8.pdf;;;;
359;Моделирование в материаловедении;359;Y;25.03.2021 12:00:00;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;25 марта 2021 года состоялся научный семинар «Моделирование в материаловедении» под руководством А.В. Дуба. На семинаре спикеры и эксперты из Госкорпорации «Росатом», Российской академии наук, НИЦ «Курчатовский институт», Сколтеха, а также крупнейших российских ВУЗов и научных центров рассмотрели пути развития цифрового моделирования материалов в России.;text;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;"<p>
	 В ходе открытой дискуссии участники обсудили такие вопросы, как:
</p>
<ul>
	<li>Модели, методы и инструменты моделирования свойств веществ и материалов. </li>
	<li>Связь, соответствие и перенос моделируемых характеристик на различных уровнях моделирования систем.</li>
	<li>Возможные пути консолидации работы научных групп в России в рамках развития масштабного многоуровневого моделирования в материаловедении.</li>
</ul>
<p>
	 Как отметил первый заместитель генерального директора АО «Наука и инновации» А.В.Дуб: «Тема, которую мы обсуждали, не просто интересная, а действительно очень актуальная, что подтверждается количеством участников семинара – более 260 человек в пике трансляции. Росатом очень заинтересован в развитии задач, связанных с моделированием в материаловедении. Например, Госкорпорация «Росатом» и ФГУП «ВНИИА» им. Н.Л. Духова выполняют совместную работу, в рамках которой финансируются исследования, но при этом одним из ключевых результатов является то, что сформулирован код. Я бы хотел поблагодарить всех участников за то, что мы в ходе семинара решили одну из важных задач – сформулировали единый подход по масштабности и критериальности. Теперь нам важно сформулировать технические задания: для этого мы планируем привлечь и консолидировать группы исследователей как из Росатома, так и специалистов из внешних организаций. Все заинтересованные участники могут связаться как непосредственно со мной, так и с модератором семинара А.В. Янилкиным или с организаторами (по e-mail: <a href=""mailto:IvASafonov@rosatom.ru"">IvASafonov@rosatom.ru</a>)
</p>";html;modelirovanie-v-materialovedenii;500;;;ЧУ «Наука и инновации», Москва;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;339;;;/upload/iblock/384/xvsiqgfbpxd2ishdkj1uox0ndq8490oc.pdf;;;;
359;Моделирование в материаловедении;359;Y;25.03.2021 12:00:00;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;25 марта 2021 года состоялся научный семинар «Моделирование в материаловедении» под руководством А.В. Дуба. На семинаре спикеры и эксперты из Госкорпорации «Росатом», Российской академии наук, НИЦ «Курчатовский институт», Сколтеха, а также крупнейших российских ВУЗов и научных центров рассмотрели пути развития цифрового моделирования материалов в России.;text;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;"<p>
	 В ходе открытой дискуссии участники обсудили такие вопросы, как:
</p>
<ul>
	<li>Модели, методы и инструменты моделирования свойств веществ и материалов. </li>
	<li>Связь, соответствие и перенос моделируемых характеристик на различных уровнях моделирования систем.</li>
	<li>Возможные пути консолидации работы научных групп в России в рамках развития масштабного многоуровневого моделирования в материаловедении.</li>
</ul>
<p>
	 Как отметил первый заместитель генерального директора АО «Наука и инновации» А.В.Дуб: «Тема, которую мы обсуждали, не просто интересная, а действительно очень актуальная, что подтверждается количеством участников семинара – более 260 человек в пике трансляции. Росатом очень заинтересован в развитии задач, связанных с моделированием в материаловедении. Например, Госкорпорация «Росатом» и ФГУП «ВНИИА» им. Н.Л. Духова выполняют совместную работу, в рамках которой финансируются исследования, но при этом одним из ключевых результатов является то, что сформулирован код. Я бы хотел поблагодарить всех участников за то, что мы в ходе семинара решили одну из важных задач – сформулировали единый подход по масштабности и критериальности. Теперь нам важно сформулировать технические задания: для этого мы планируем привлечь и консолидировать группы исследователей как из Росатома, так и специалистов из внешних организаций. Все заинтересованные участники могут связаться как непосредственно со мной, так и с модератором семинара А.В. Янилкиным или с организаторами (по e-mail: <a href=""mailto:IvASafonov@rosatom.ru"">IvASafonov@rosatom.ru</a>)
</p>";html;modelirovanie-v-materialovedenii;500;;;ЧУ «Наука и инновации», Москва;;/upload/iblock/bec/8vqk0i9n6jd76q322ala0if7c0nz3zq5.png;339;;;/upload/iblock/912/3galhxvw8iwo626klljj7y4s8jcea1uz.pdf;;;;
